UAI,Secteur,Nombre d'élèves,Latitude WGS84,Longitude WGS84,Niveau
0133474F,PRIVE,305,43.3049159730844,5.41719352143775,Lycée professionnel
0131445A,PRIVE,434,43.3349459712208,5.42075034944288,Lycée professionnel
0134101M,PRIVE,212,43.3469685622871,5.35539762091508,Lycée professionnel
0131433M,PRIVE,126,43.3658611454976,5.33964978393665,Lycée professionnel
0130006L,PUBLIC,384,43.5200209562399,5.45838956959889,Lycée professionnel
0130146N,PUBLIC,560,43.5979699542736,5.00200023888562,Lycée professionnel
0132280H,PRIVE,270,43.3913423107516,4.80457590338005,Lycée professionnel
0131675A,PRIVE,168,43.4015315138959,5.35314971907159,Lycée professionnel
0132974M,PUBLIC,319,43.2455731828389,5.39208082073819,Lycée professionnel
0131485U,PRIVE,301,43.6445258545382,5.09490971309231,Lycée professionnel
0130013U,PUBLIC,391,43.2872500780429,5.54913878673313,Lycée professionnel
0130010R,PUBLIC,497,43.6967512399414,4.63903827458725,Lycée professionnel
0132210G,PUBLIC,172,43.4172262163625,5.03362021371391,Lycée professionnel
0840005Z,PUBLIC,473,43.9269148393186,4.80917511298962,Lycée professionnel
0840039L,PUBLIC,591,43.985707818797,4.89772240797281,Lycée professionnel
0060040L,PUBLIC,373,43.7229070755634,7.28371550752051,Lycée professionnel
0060042N,PUBLIC,847,43.6986079188998,7.29201959407417,Lycée professionnel
0830128N,PRIVE,91,43.1234021607024,5.94527199462532,Lycée professionnel
0830114Y,PRIVE,55,43.2379388693048,6.07122341551319,Lycée professionnel
0211033J,PUBLIC,2,47.3351541117076,5.06955061988366,Lycée professionnel
0771997C,PUBLIC,545,48.6552240467221,2.56406540644748,Lycée professionnel
0331739L,PUBLIC,81,44.8754944485415,-0.66476377465927,Lycée professionnel
0440329U,PUBLIC,93,47.2601207916545,-1.55960973545682,Lycée professionnel
0441823T,PUBLIC,171,47.2643079876741,-2.26246477641371,Lycée professionnel
0490784L,PUBLIC,311,47.4842326677777,-0.523709900509239,Lycée professionnel
0490925P,PUBLIC,79,47.4724602217445,-0.480290141942664,Lycée professionnel
0490840X,PRIVE,335,47.6805236520109,-0.873619822799286,Lycée professionnel
0490013Y,PUBLIC,365,47.4451507690972,-0.431319984172625,Lycée professionnel
0720017C,PUBLIC,265,48.1851396507386,0.645761530339901,Lycée professionnel
0850130E,PRIVE,567,46.684086478202,-1.42174508118687,Lycée professionnel
0850016F,PUBLIC,137,46.4540132919783,-1.16063612262059,Lycée professionnel
0130071G,PUBLIC,554,43.2882190158159,5.35732957015521,Lycée professionnel
0131456M,PRIVE,186,43.2627881431751,5.42217175809814,Lycée professionnel
0132828D,PRIVE,49,43.3019938382545,5.45714003878209,Lycée professionnel
0132733A,PUBLIC,83,43.3404409149554,5.42423044792884,Lycée professionnel
0131463V,PRIVE,54,43.3236713456776,5.42051838764781,Lycée professionnel
0131432L,PRIVE,277,43.360669905943,5.34252018460063,Lycée professionnel
0133425C,PRIVE,346,43.529721437338,5.43750555318298,Lycée professionnel
0133305X,PRIVE,41,43.5259987628482,5.45210982828045,Lycée professionnel
0130151U,PUBLIC,350,43.408591813717,4.98012943435696,Lycée professionnel
0130001F,PUBLIC,223,43.511291047402,5.46038692711397,Lycée professionnel
0131747D,PUBLIC,87,43.1853124269789,5.60385951427517,Lycée professionnel
0133274N,PRIVE,178,43.6743584544753,4.64319028615578,Lycée professionnel
0130143K,PUBLIC,140,43.4218451487719,5.05898696245313,Lycée professionnel
0133015G,PUBLIC,399,43.4464603195245,5.24693968928361,Lycée professionnel
0050008G,PUBLIC,288,44.5686949662994,6.08078915787675,Lycée professionnel
0840082H,PRIVE,724,43.9510238865349,4.80503667306725,Lycée professionnel
0840935K,PUBLIC,314,43.9462323350359,4.85395164199016,Lycée professionnel
0840046U,PUBLIC,397,44.138235160102,4.8043185442471,Lycée professionnel
0840113S,PUBLIC,573,43.8287709614151,5.04411548175883,Lycée professionnel
0840021S,PUBLIC,231,43.9205563572843,5.04674964854732,Lycée professionnel
0060043P,PUBLIC,656,43.6942849634432,7.24822346224401,Lycée professionnel
0061462G,PRIVE,474,43.7087886025568,7.28154181159633,Lycée professionnel
0061561P,PUBLIC,457,43.5533238414656,6.97011572971504,Lycée professionnel
0060776L,PRIVE,236,43.6991790034227,7.28599489843308,Lycée professionnel
0060015J,PUBLIC,489,43.5664150378938,7.02509241055013,Lycée professionnel
0061987C,PUBLIC,142,44.0694486741537,7.1682103030396,Lycée professionnel
0061478Z,PUBLIC,296,43.6047181181821,7.07291765472749,Lycée professionnel
0831616F,PUBLIC,104,43.1255221486613,5.97842997676731,Lycée professionnel
0830058M,PUBLIC,676,43.1297093421107,5.96138212879005,Lycée professionnel
0830007G,PUBLIC,312,43.4114521899202,6.06544027624063,Lycée professionnel
0831354W,PUBLIC,746,43.0970507553237,5.82081976686643,Lycée professionnel
0831187P,PRIVE,238,43.1391568077249,5.88087644336562,Lycée professionnel
0830032J,PUBLIC,91,43.4932939123377,6.35690935102383,Lycée professionnel
0830923C,PUBLIC,441,43.1147135896086,5.85551816666416,Lycée professionnel
0880036L,PUBLIC,12,48.2989937348397,6.13124290126069,Lycée professionnel
0620052V,PUBLIC,166,50.7202696721518,1.61693054031475,Lycée professionnel
0620124Y,PUBLIC,176,50.7090883075728,2.13174045930273,Lycée professionnel
0620162P,PUBLIC,939,50.7488017288147,2.27890067305719,Lycée professionnel
0622276M,PUBLIC,193,50.3981340262348,1.55949714196066,Lycée professionnel
0622192W,PRIVE,127,50.5134758863662,1.64364938231548,Lycée professionnel
0620056Z,PUBLIC,301,50.4800744773162,2.54427488329973,Lycée professionnel
0622302R,PUBLIC,60,50.419308091649,2.78848049530179,Lycée professionnel
0623377J,PUBLIC,318,50.4261126675169,2.7553890946712,Lycée professionnel
0771238C,PRIVE,189,48.5421870194376,2.65540086854231,Lycée professionnel
0772312V,PUBLIC,524,48.3774262445343,2.94538029835496,Lycée professionnel
0772244W,PUBLIC,628,48.5952988701994,2.57766957923239,Lycée professionnel
0771027Y,PUBLIC,710,48.5190740479451,2.64830134813394,Lycée professionnel
0770342D,PUBLIC,69,48.9802211711786,3.14526990341659,Lycée professionnel
0772295B,PUBLIC,217,48.6794389507492,2.9640561665801,Lycée professionnel
0772275E,PRIVE,274,48.8418382072243,2.70500594072886,Lycée professionnel
0770940D,PUBLIC,396,48.2619812957545,2.71197419633177,Lycée professionnel
0931198X,PUBLIC,427,48.9087042123625,2.42820796699326,Lycée professionnel
0930960N,PRIVE,180,48.8528300035251,2.4250052027638,Lycée professionnel
0930128J,PUBLIC,409,48.928879895573,2.38639479914907,Lycée professionnel
0931738J,PUBLIC,479,48.9216818786026,2.40837106720207,Lycée professionnel
0930133P,PUBLIC,879,48.8874478671509,2.46654252792055,Lycée professionnel
0932119Y,PUBLIC,479,48.8748839304607,2.43072115725691,Lycée professionnel
0931233K,PUBLIC,417,48.8876528102477,2.54211943265557,Lycée professionnel
0931779D,PUBLIC,217,48.8596884309666,2.4565729275506,Lycée professionnel
0931026K,PRIVE,62,48.9497882413007,2.48962070496612,Lycée professionnel
0931735F,PUBLIC,404,48.9614026640888,2.29903767365318,Lycée professionnel
0940114N,PUBLIC,321,48.7826952692253,2.46157478657775,Lycée professionnel
0940118T,PUBLIC,367,48.8467161140249,2.49130606339696,Lycée professionnel
0940122X,PUBLIC,149,48.7958484629766,2.51194017891251,Lycée professionnel
0941975L,PUBLIC,303,48.8149984355491,2.35939497955511,Lycée professionnel
0940143V,PUBLIC,516,48.846551979013,2.43128546731065,Lycée professionnel
0942269F,PUBLIC,382,48.7728563814498,2.3401106946732,Lycée professionnel
0941232D,PUBLIC,349,48.763665346549,2.42169775188997,Lycée professionnel
0941355M,PUBLIC,530,48.8149968023394,2.42432064899882,Lycée professionnel
0750651A,PUBLIC,219,48.8613521890036,2.36403461712353,Lycée professionnel
0750428H,PUBLIC,461,48.8476116295015,2.342196124588,Lycée professionnel
0754025T,PRIVE,486,48.8460084399547,2.32307647958646,Lycée professionnel
0750676C,PUBLIC,354,48.8544019877821,2.39241263036406,Lycée professionnel
0750677D,PUBLIC,520,48.8366272626746,2.40950407477151,Lycée professionnel
0750785W,PUBLIC,290,48.8253150263272,2.3751667817189,Lycée professionnel
0754476H,PUBLIC,197,48.8393376551554,2.33087477273818,Lycée professionnel
0750796H,PUBLIC,114,48.8612666497762,2.27245313583572,Lycée professionnel
0750419Y,PUBLIC,307,48.8998907352069,2.36853582963634,Lycée professionnel
0750808W,PUBLIC,292,48.8687418363928,2.38673377697628,Lycée professionnel
0750828T,PUBLIC,109,48.8766808567495,2.4052091315685,Lycée professionnel
0911254U,PUBLIC,732,48.6376249245982,2.43391037922242,Lycée professionnel
0911828T,PUBLIC,335,48.6266877585503,2.42027477647667,Lycée professionnel
0912161E,PRIVE,102,48.6088938913819,2.48332789904739,Lycée professionnel
0910727W,PUBLIC,394,48.7315478645869,2.25452426698408,Lycée professionnel
0921626T,PUBLIC,304,48.8835628111538,2.2114494917885,Lycée professionnel
0921676X,PUBLIC,659,48.7351271639245,2.30728944438047,Lycée professionnel
0921625S,PUBLIC,371,48.8954796000611,2.25899284250403,Lycée professionnel
0922398G,PUBLIC,357,48.8711273961394,2.19414752770959,Lycée professionnel
0920150N,PUBLIC,565,48.9043466884722,2.28438931036096,Lycée professionnel
0950649P,PUBLIC,214,49.0569748832511,2.09034530036181,Lycée professionnel
0951998F,PRIVE,424,48.9437951746277,2.24461806508196,Lycée professionnel
0951673C,PUBLIC,419,48.9843604868131,2.24447386437814,Lycée professionnel
0950812S,PRIVE,194,48.9883139831614,2.23024404958323,Lycée professionnel
0951824S,PUBLIC,418,49.0097593017615,2.02632715595489,Lycée professionnel
0951221L,PRIVE,50,49.0512756507763,2.09701885345231,Lycée professionnel
0950658Z,PUBLIC,558,49.0551629298747,2.13190561688044,Lycée professionnel
0950709E,PUBLIC,571,48.9854370404393,2.40725451523524,Lycée professionnel
0951974E,PUBLIC,291,48.9956299232598,2.28755166437176,Lycée professionnel
0951282C,PUBLIC,427,49.1568927510027,1.94341270363527,Lycée professionnel
0951756T,PUBLIC,244,49.0517899980592,2.00982989916538,Lycée professionnel
0781578S,PUBLIC,358,48.7846032835672,2.04971940976203,Lycée professionnel
0781581V,PRIVE,248,48.8981483039694,2.09185901955699,Lycée professionnel
0782602E,PUBLIC,591,48.8261746063474,2.13265539907326,Lycée professionnel
0780584L,PUBLIC,571,48.7819607665598,1.99327482900754,Lycée professionnel
0780273Y,PUBLIC,408,48.7772787358344,1.98103108272606,Lycée professionnel
0783431F,PUBLIC,813,48.9427967639655,2.16025008275671,Lycée professionnel
0781839A,PUBLIC,177,48.8023103091978,1.78240148648292,Lycée professionnel
9741052A,PUBLIC,235,-21.1670914374207,55.2873504176014,Lycée professionnel
9741255W,PRIVE,129,-21.3342026052394,55.4809907803053,Lycée professionnel
9740472V,PUBLIC,989,-21.043445767757,55.7169082803547,Lycée professionnel
9740479C,PUBLIC,393,-20.8920556046838,55.4759196428243,Lycée professionnel
9740053P,PUBLIC,302,-20.9039305822703,55.4842151814724,Lycée professionnel
9740979W,PUBLIC,271,-20.9490571059665,55.2919662137753,Lycée professionnel
9740002J,PUBLIC,314,-21.2749718463059,55.5210074676135,Lycée professionnel
9720073X,PRIVE,19,14.6244311831878,-61.0441419284552,Lycée professionnel
9720515C,PUBLIC,198,14.6117159808477,-61.0816334352959,Lycée professionnel
9720726G,PUBLIC,332,14.8342181003354,-61.0785232577194,Lycée professionnel
9720725F,PUBLIC,257,14.5132977678234,-60.9656296564567,Lycée professionnel
9720479N,PRIVE,61,14.4893526161521,-60.9534598512554,Lycée professionnel
9720888H,PUBLIC,191,14.7468111627674,-61.1736599098993,Lycée professionnel
9720844K,PUBLIC,287,14.6157081897061,-60.99031939294,Lycée professionnel
9760369X,PUBLIC,12,-12.7530260000052,45.2268239999957,Lycée professionnel
0501232T,PUBLIC,116,49.1051453756418,-1.08842985630194,Lycée professionnel
0501219D,PUBLIC,433,49.1081673609698,-1.08897009263688,Lycée professionnel
0500032N,PUBLIC,286,49.6446986647127,-1.65532945609317,Lycée professionnel
0501787W,PRIVE,94,48.6869276377826,-1.36696970341677,Lycée professionnel
0500036T,PUBLIC,233,48.8304836676735,-1.5817289827495,Lycée professionnel
0610021S,PUBLIC,231,48.7439997723656,-0.553400154583923,Lycée professionnel
0610006A,PUBLIC,271,48.7447233016648,-0.0148401839702468,Lycée professionnel
0610026X,PUBLIC,228,48.7582238900895,0.638190369916741,Lycée professionnel
0610018N,PUBLIC,66,48.5866214525343,-0.359870182840053,Lycée professionnel
0610019P,PUBLIC,251,48.5937501313181,-0.361280534046587,Lycée professionnel
0332781U,PUBLIC,391,45.1250582659114,-0.661157430496967,Lycée professionnel
0332192D,PUBLIC,349,44.7961720873664,-0.59342235155226,Lycée professionnel
0332870R,PUBLIC,375,44.6432399245707,-1.05841092799531,Lycée professionnel
0330089T,PUBLIC,454,44.9060384064122,-0.240613334777782,Lycée professionnel
0332345V,PUBLIC,452,44.7873250797823,-0.65244760367569,Lycée professionnel
0330033G,PUBLIC,325,44.8300596881526,-0.563696522817195,Lycée professionnel
0400019D,PUBLIC,339,43.8968322881935,-0.460765095206307,Lycée professionnel
0400049L,PUBLIC,324,43.5357893000162,-1.49054692811948,Lycée professionnel
0400916D,PRIVE,157,43.7471850790759,-1.01038334889589,Lycée professionnel
0640179X,PRIVE,190,43.4893797964001,-1.47714389156512,Lycée professionnel
0641907A,PRIVE,76,43.5039974248099,-1.45244777131745,Lycée professionnel
0640040W,PUBLIC,197,43.2241076344681,-0.877586783810284,Lycée professionnel
0640050G,PUBLIC,197,43.1973695692581,-0.609184425885448,Lycée professionnel
0190027B,PUBLIC,84,45.3818058096909,2.273364671432,Lycée professionnel
0190674E,PUBLIC,70,45.5417224023795,2.31544326270249,Lycée professionnel
0230003D,PUBLIC,120,45.9523928374199,2.17425062338594,Lycée professionnel
0230008J,PUBLIC,262,45.9547201203939,1.75191024268043,Lycée professionnel
0230018V,PUBLIC,178,45.8869827494229,2.17497353193128,Lycée professionnel
0875023M,PUBLIC,355,45.8512711930751,1.29010243129431,Lycée professionnel
0161133V,PRIVE,191,45.653435344455,0.160219778685869,Lycée professionnel
0160968R,PUBLIC,53,45.6280470624174,0.161079908698158,Lycée professionnel
0161003D,PUBLIC,122,46.0260161594002,0.18985248419899,Lycée professionnel
0160083D,PRIVE,312,45.694082320759,0.118530009527705,Lycée professionnel
0171238D,PUBLIC,398,46.1616219638243,-1.12805034300654,Lycée professionnel
0170078T,PUBLIC,260,45.7351347762001,-0.615260013354182,Lycée professionnel
0170025K,PUBLIC,379,45.9302400789,-0.966849789533877,Lycée professionnel
0790043T,PUBLIC,187,46.314737770141,-0.442986130414244,Lycée professionnel
0790090U,PUBLIC,294,46.6371197050855,-0.26023871065212,Lycée professionnel
0791029P,PUBLIC,145,46.8338231019003,-0.487719856450593,Lycée professionnel
0860022G,PUBLIC,282,47.0115504676868,0.0897152969339108,Lycée professionnel
0300002P,PUBLIC,747,44.1300769158152,4.07498948252044,Lycée professionnel
0301778V,PUBLIC,290,44.0931630253969,4.08262261102422,Lycée professionnel
0340920R,PRIVE,216,43.6374906539168,3.83286028216943,Lycée professionnel
0340076Y,PUBLIC,462,43.396244779686,3.6667105243729,Lycée professionnel
0340069R,PUBLIC,244,43.4878553819357,2.76470974603431,Lycée professionnel
0340030Y,PUBLIC,348,43.6709371974844,4.12241051571199,Lycée professionnel
0342090M,PUBLIC,222,43.6896632204461,4.13611777931138,Lycée professionnel
0340992U,PRIVE,248,43.3475274683804,3.21201015861429,Lycée professionnel
0341794R,PUBLIC,484,43.5862763487339,3.93126992944106,Lycée professionnel
0342066L,PUBLIC,251,43.7108654757382,3.83328961911972,Lycée professionnel
0480688M,PUBLIC,70,44.8037071463,3.27366945533415,Lycée professionnel
0660011D,PUBLIC,399,42.6910532396978,2.90869591807976,Lycée professionnel
0090006H,PUBLIC,127,42.9210527455927,1.84102035977698,Lycée professionnel
0120038B,PUBLIC,295,44.3503527723799,2.56263001808157,Lycée professionnel
0320067Z,PUBLIC,238,43.6306132611378,0.590330176526258,Lycée professionnel
0320015T,PUBLIC,70,43.9309034481255,0.629310333132401,Lycée professionnel
0310056T,PUBLIC,391,43.6058953910838,1.4549196693637,Lycée professionnel
0310053P,PUBLIC,443,43.6393360744222,1.44051019496429,Lycée professionnel
0310046G,PUBLIC,221,43.5979507881046,1.40485995899336,Lycée professionnel
0310052N,PUBLIC,395,43.629556204099,1.42869981777975,Lycée professionnel
0312995M,PUBLIC,62,43.2097472527565,1.07745254090855,Lycée professionnel
0310051M,PUBLIC,319,43.5873901143875,1.45208006421772,Lycée professionnel
0311240E,PUBLIC,62,43.4491796445775,1.31670977687059,Lycée professionnel
0312822Z,PUBLIC,357,43.4688650393329,1.32162060132137,Lycée professionnel
0310024H,PUBLIC,327,43.4542722924379,1.33068939433975,Lycée professionnel
0312191N,PRIVE,175,43.6022989084462,1.33290010125081,Lycée professionnel
0650014M,PUBLIC,155,43.0897438097276,-0.048792547074023,Lycée professionnel
0460013P,PUBLIC,145,44.7335454566539,1.37668208010068,Lycée professionnel
0810100U,PRIVE,189,43.9298263411069,2.14770338164846,Lycée professionnel
0810113H,PRIVE,336,43.5999820951972,2.24402282169282,Lycée professionnel
0810108C,PRIVE,116,43.484399775415,2.37425948294663,Lycée professionnel
0811144D,PUBLIC,266,43.5041341671801,2.38334111456214,Lycée professionnel
0810012Y,PUBLIC,335,44.0490784350248,2.1407696279771,Lycée professionnel
0820001F,PUBLIC,297,43.8768667037147,0.978164525754538,Lycée professionnel
0820917B,PUBLIC,165,43.9627386085075,1.24821032375128,Lycée professionnel
9830635Y,PUBLIC,184,-21.1103455913018,164.923948628632,Lycée professionnel
9830007R,PUBLIC,52,-20.5580134427996,164.281437058618,Lycée professionnel
9830294C,PRIVE,252,-21.5613307861397,165.487735763346,Lycée professionnel
9840267T,PUBLIC,730,,,Lycée professionnel
9840386X,PUBLIC,371,,,Lycée professionnel
9840166H,PUBLIC,411,,,Lycée professionnel
9840366A,PUBLIC,17,,,Lycée professionnel
0440246D,PRIVE,320,47.2070757135352,-1.60861945962024,Lycée professionnel
0442227G,PRIVE,96,47.2029601167848,-1.54568014915804,Lycée professionnel
0440256P,PRIVE,394,47.1897437798501,-1.51731232011314,Lycée professionnel
0440279P,PRIVE,280,47.2061530380196,-1.52070530047823,Lycée professionnel
0440030U,PUBLIC,380,47.2540961307008,-1.57297056836733,Lycée professionnel
0440034Y,PUBLIC,570,47.2352026997924,-1.55847985063823,Lycée professionnel
0440063E,PUBLIC,646,47.181936281636,-1.56048000595299,Lycée professionnel
0440274J,PRIVE,330,47.1877599698,-1.54710027864923,Lycée professionnel
0490801E,PUBLIC,323,47.500322655361,-0.588920353024357,Lycée professionnel
0490886X,PRIVE,437,47.0670409226484,-0.851299509119792,Lycée professionnel
0490055U,PUBLIC,610,47.2491827995232,-0.0698100320485577,Lycée professionnel
0530904V,PRIVE,185,48.0739174134554,-0.768760351362832,Lycée professionnel
0720825F,PRIVE,405,48.0019511510735,0.207155537048231,Lycée professionnel
0721094Y,PUBLIC,473,47.9823593366105,0.228077279565561,Lycée professionnel
0720021G,PUBLIC,388,47.7068566326461,-0.0824719832313371,Lycée professionnel
0720843A,PRIVE,62,47.8416684594423,-0.33669362713489,Lycée professionnel
0720013Y,PUBLIC,397,47.6923861447614,0.414804493593243,Lycée professionnel
0720920J,PUBLIC,66,47.9903651677005,0.285107241096727,Lycée professionnel
0850028U,PUBLIC,620,46.6742184715248,-1.44194390144034,Lycée professionnel
0850043K,PUBLIC,358,46.5119800300891,-1.77223103643253,Lycée professionnel
0851696G,PUBLIC,143,46.6864863682509,-1.90972099754061,Lycée professionnel
0040533H,PUBLIC,79,43.8299381638627,5.79781054504184,Lycée professionnel
0040011R,PUBLIC,620,43.8266363601955,5.78486030847232,Lycée professionnel
0133396W,PRIVE,487,43.2857868429523,5.37936014123707,Lycée professionnel
0130049H,PUBLIC,393,43.2889526158959,5.36518997427144,Lycée professionnel
0132790M,PRIVE,250,43.3356165543426,5.41833348902797,Lycée professionnel
0130065A,PUBLIC,532,43.3590447158819,5.35548441483437,Lycée professionnel
0133424B,PRIVE,266,43.4505280920565,5.24096001432049,Lycée professionnel
0132276D,PUBLIC,373,43.5043079200011,4.99498343396849,Lycée professionnel
0132343B,PUBLIC,210,43.3956434384537,5.32059035194438,Lycée professionnel
0130157A,PUBLIC,335,43.5475127251096,5.0374203651196,Lycée professionnel
0130054N,PUBLIC,140,43.2420199187842,5.38101964731913,Lycée professionnel
0134155W,PUBLIC,47,43.3456414027809,5.4138806626079,Lycée professionnel
0130053M,PUBLIC,332,43.2745966995962,5.42649946206374,Lycée professionnel
0131436R,PRIVE,106,43.2864152805801,5.46877003660436,Lycée professionnel
0133406G,PUBLIC,405,43.1911815674686,5.61359396153628,Lycée professionnel
0130003H,PUBLIC,475,43.5286680822811,5.45491955734363,Lycée professionnel
0130171R,PUBLIC,329,43.6700856049224,4.62652038048988,Lycée professionnel
0050003B,PUBLIC,100,44.8997259032456,6.63923959009614,Lycée professionnel
0060023T,PUBLIC,617,43.6523339218087,6.93169040363437,Lycée professionnel
0060034E,PUBLIC,387,43.6683658554449,7.21158243663151,Lycée professionnel
0060082G,PUBLIC,539,43.6762017307399,7.22175570950544,Lycée professionnel
0061394H,PRIVE,540,43.554089312043,6.99972369658743,Lycée professionnel
0060027X,PUBLIC,266,43.7771838688472,7.48517372384042,Lycée professionnel
0830116A,PRIVE,209,43.1232714686427,5.94152257083208,Lycée professionnel
0830661T,PUBLIC,484,43.1340437729256,5.92557427903666,Lycée professionnel
0831563Y,PUBLIC,236,43.0981392282218,6.12524720718155,Lycée professionnel
0690035N,PUBLIC,4,45.7361118240159,4.86206835662021,Lycée professionnel
0220107X,PRIVE,16,48.2353472892121,-3.31396961209228,Lycée professionnel
0031043T,PUBLIC,222,46.3510943756391,2.6067093734789,Lycée professionnel
0030924N,PUBLIC,200,46.3144386596653,3.40656584865118,Lycée professionnel
0031082K,PUBLIC,519,46.126819981622,3.44475636484817,Lycée professionnel
0031044U,PUBLIC,199,46.2923472953136,2.73495113231711,Lycée professionnel
0030905T,PUBLIC,158,46.0852598948529,3.19754646085763,Lycée professionnel
0150613K,PUBLIC,53,44.9370074743362,2.44884944231116,Lycée professionnel
0150022T,PUBLIC,93,45.1099797313724,2.86105983304712,Lycée professionnel
0631048X,PRIVE,105,45.7842803098386,3.08682007663129,Lycée professionnel
0630022G,PUBLIC,476,45.7956776322199,3.08705941195356,Lycée professionnel
0630665F,PUBLIC,68,45.7077466120279,3.09284104752446,Lycée professionnel
0070004S,PUBLIC,279,44.6254900088249,4.38907976464635,Lycée professionnel
0070029U,PUBLIC,138,45.0667240736752,4.83577983882975,Lycée professionnel
0071351F,PUBLIC,243,44.5376993569146,4.68960848833884,Lycée professionnel
0260116K,PUBLIC,190,44.9384301919481,4.9268695323326,Lycée professionnel
0260072M,PRIVE,336,44.7258573340782,5.02349387381772,Lycée professionnel
0740047Z,PUBLIC,112,46.3721573674472,6.47513958636992,Lycée professionnel
0740152N,PRIVE,136,46.1433568219372,6.45892940097577,Lycée professionnel
0741285V,PRIVE,266,45.8862529881262,6.05505077766187,Lycée professionnel
0740092Y,PRIVE,183,46.0728602324788,6.29880935498729,Lycée professionnel
0380036H,PUBLIC,361,45.1705783751428,5.73041035118184,Lycée professionnel
0381603L,PUBLIC,600,45.1759914593855,5.74513029480151,Lycée professionnel
0382031B,PUBLIC,260,45.1495487737108,5.72055012479314,Lycée professionnel
0382863F,PUBLIC,35,45.2153202062616,5.78309940182414,Lycée professionnel
0380014J,PUBLIC,295,45.3903386171256,5.26466016797799,Lycée professionnel
0382893N,PRIVE,45,45.3843956600493,5.26533990842809,Lycée professionnel
0383072H,PRIVE,142,45.564651444843,5.30640843902646,Lycée professionnel
0381805F,PRIVE,421,45.2947536154405,5.63356747312462,Lycée professionnel
0380049X,PUBLIC,142,44.903303217301,5.78413959018483,Lycée professionnel
0380073Y,PUBLIC,122,45.5643476447055,5.44197935286554,Lycée professionnel
0382170C,PRIVE,34,45.1742263409672,5.76316938030986,Lycée professionnel
0731045P,PUBLIC,43,45.6655947568972,6.37172006547601,Lycée professionnel
0010099C,PRIVE,488,46.20141240509,5.22608912322811,Lycée professionnel
0010878Z,PRIVE,187,46.3277687997913,6.06340499199557,Lycée professionnel
0010010F,PUBLIC,183,45.7621411367561,5.68972137465645,Lycée professionnel
0010814E,PRIVE,183,45.8251278682778,4.95077001578049,Lycée professionnel
0420984S,PRIVE,260,45.4399163694277,4.39568030649891,Lycée professionnel
0420958N,PUBLIC,332,45.4179632810173,4.42277027579634,Lycée professionnel
0420079H,PUBLIC,531,45.4380528361878,4.3961298621563,Lycée professionnel
0421979Y,PRIVE,87,46.0363373242613,4.06260951495885,Lycée professionnel
0420076E,PUBLIC,403,46.0418401286625,4.06975996515761,Lycée professionnel
0420996E,PRIVE,144,45.4780299857765,4.5099099139045,Lycée professionnel
0420021V,PUBLIC,130,45.8392619981341,4.23750015928901,Lycée professionnel
0422160V,PRIVE,190,45.452329173772,4.33198946801075,Lycée professionnel
0420073B,PUBLIC,188,45.387899381457,4.29192973783777,Lycée professionnel
0420982P,PRIVE,155,45.5261567084155,4.61652013290251,Lycée professionnel
0690043X,PUBLIC,405,45.7711012873032,4.82662558027779,Lycée professionnel
0690652J,PRIVE,109,45.7549467195776,4.93523456119181,Lycée professionnel
0693045K,PUBLIC,389,45.7794368208735,4.92114659555464,Lycée professionnel
0691680B,PRIVE,189,45.8202691870367,4.8952871607744,Lycée professionnel
0692517L,PUBLIC,402,45.81990491506,4.90963624777536,Lycée professionnel
0692968B,PUBLIC,360,45.8009992163191,4.85660430145129,Lycée professionnel
0690008J,PUBLIC,189,45.6759216161915,4.75536153563528,Lycée professionnel
0693332X,PRIVE,34,45.6920190344449,4.77958874570509,Lycée professionnel
0690093B,PUBLIC,348,45.69821131581,4.89085227272711,Lycée professionnel
0690105P,PUBLIC,457,45.7513621818938,4.9057985630272,Lycée professionnel
0692418D,PUBLIC,265,45.7164878352586,4.88270250981283,Lycée professionnel
0693330V,PUBLIC,310,45.6013400368668,4.76035926177761,Lycée professionnel
0251035P,PRIVE,206,47.2280656886371,6.00454105450122,Lycée professionnel
0251592V,PRIVE,173,47.2458910614139,6.03463052664223,Lycée professionnel
0251971G,PRIVE,49,47.2456148080182,6.02896964678526,Lycée professionnel
0251994G,PUBLIC,282,47.4964303295096,6.80997933581109,Lycée professionnel
0251349F,PUBLIC,391,46.9143146650138,6.34358037221421,Lycée professionnel
0250001R,PUBLIC,588,47.4844047783547,6.85183939967736,Lycée professionnel
0700011G,PUBLIC,449,47.4436962275104,5.5951650676763,Lycée professionnel
0700018P,PUBLIC,152,47.6878016353157,6.49812564961255,Lycée professionnel
0701035V,PUBLIC,73,47.573962929118,6.76165155155613,Lycée professionnel
0390013C,PUBLIC,219,47.0817041442036,5.47080024428775,Lycée professionnel
0390786T,PUBLIC,195,46.3797928008057,5.87152936775913,Lycée professionnel
0390029V,PUBLIC,139,46.9711452375743,5.79651980314946,Lycée professionnel
0211090W,PRIVE,301,47.3300178374485,5.01697034235084,Lycée professionnel
0211089V,PRIVE,364,47.3141401106516,5.03809003820375,Lycée professionnel
0211091X,PRIVE,583,47.3195832460515,5.04611004817007,Lycée professionnel
0210032W,PUBLIC,106,47.2601264781929,5.29154041859314,Lycée professionnel
0210006T,PUBLIC,108,47.0298774195745,4.83809969532746,Lycée professionnel
0211428N,PUBLIC,49,47.0413646512419,4.83762013611343,Lycée professionnel
0580050P,PUBLIC,392,47.0044576076868,3.15753977885038,Lycée professionnel
